#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus tag,Protein product,Length,Protein name
Un,NW_008751648.1,1998114,2000159,+,20308345,HMPREF1120_03706,XP_009156035.1,597,L-ascorbate oxidase
Un,NW_008751648.1,2001938,2002935,+,20308346,HMPREF1120_03707,XP_009156036.1,302,hypothetical protein HMPREF1120_03707
Un,NW_008751648.1,2003872,2005552,-,20308347,HMPREF1120_03708,XP_009156037.1,459,glutamate 5-kinase
Un,NW_008751648.1,2006250,2006789,-,20308348,HMPREF1120_03709,XP_009156038.1,142,hypothetical protein HMPREF1120_03709
Un,NW_008751648.1,2007709,2009370,+,20308349,HMPREF1120_03710,XP_009156039.1,553,hypothetical protein HMPREF1120_03710
Un,NW_008751648.1,2009846,2011387,+,20308350,HMPREF1120_03711,XP_009156040.1,496,hypothetical protein HMPREF1120_03711
Un,NW_008751648.1,2012546,2014434,+,20308351,HMPREF1120_03712,XP_009156041.1,611,MFS transporter; DHA1 family; multidrug resistance protein
Un,NW_008751648.1,2016340,2017191,-,20308352,HMPREF1120_03713,XP_009156042.1,283,hypothetical protein HMPREF1120_03713
Un,NW_008751648.1,2018069,2019094,+,20308353,HMPREF1120_03714,XP_009156043.1,341,chitinase
Un,NW_008751648.1,2019843,2021957,+,20308354,HMPREF1120_03715,XP_009156044.1,704,hypothetical protein HMPREF1120_03715
Un,NW_008751648.1,2022433,2023071,+,20308355,HMPREF1120_03716,XP_009156045.1,212,hypothetical protein HMPREF1120_03716
Un,NW_008751648.1,2024322,2025169,+,20308356,HMPREF1120_03717,XP_009156046.1,256,hypothetical protein HMPREF1120_03717
Un,NW_008751648.1,2025452,2026377,-,20308357,HMPREF1120_03718,XP_009156047.1,268,hypothetical protein HMPREF1120_03718
Un,NW_008751648.1,2026825,2027787,+,20308358,HMPREF1120_03719,XP_009156048.1,303,hypothetical protein HMPREF1120_03719
Un,NW_008751648.1,2028049,2028723,-,20308359,HMPREF1120_03720,XP_009156049.1,224,ribosomal-protein-alanine N-acetyltransferase
Un,NW_008751648.1,2029082,2030995,+,20308360,HMPREF1120_03721,XP_009156050.1,637,phospholipid:diacylglycerol acyltransferase
Un,NW_008751648.1,2032072,2032613,+,20308361,HMPREF1120_03722,XP_009156051.1,129,hypothetical protein HMPREF1120_03722
Un,NW_008751648.1,2035429,2036759,+,20308362,HMPREF1120_03723,XP_009156052.1,424,hypothetical protein HMPREF1120_03723
Un,NW_008751648.1,2040696,2043209,+,20308363,HMPREF1120_03724,XP_009156053.1,819,hypothetical protein HMPREF1120_03724
Un,NW_008751648.1,2043907,2046261,-,20308364,HMPREF1120_03725,XP_009156054.1,769,N-acylsphingosine amidohydrolase
Un,NW_008751648.1,2053436,2055085,+,20308365,HMPREF1120_03726,XP_009156055.1,488,MFS transporter; ACS family; allantoate permease
Un,NW_008751648.1,2056432,2058789,+,20308366,HMPREF1120_03727,XP_009156056.1,749,hypothetical protein HMPREF1120_03727
Un,NW_008751648.1,2056471,2058789,+,20308366,HMPREF1120_03727,XP_009156057.1,736,hypothetical protein; variant
Un,NW_008751648.1,2059000,2060411,-,20308367,HMPREF1120_03728,XP_009156058.1,418,MFS transporter; MCP family; solute carrier family 16 (monocarboxylic acid transporters); member 10
Un,NW_008751648.1,2063194,2064312,-,20308368,HMPREF1120_03729,XP_009156059.1,311,6-phosphogluconate dehydrogenase
Un,NW_008751648.1,2064720,2065559,+,20308369,HMPREF1120_03730,XP_009156060.1,223,elongation factor EF-1 gamma subunit
Un,NW_008751648.1,2066078,2068906,+,20308370,HMPREF1120_03731,XP_009156061.1,683,hypothetical protein HMPREF1120_03731
Un,NW_008751648.1,2069277,2071158,-,20308371,HMPREF1120_03732,XP_009156062.1,498,retrograde regulation protein 2
Un,NW_008751648.1,2072159,2073506,-,20308372,HMPREF1120_03733,XP_009156063.1,395,gibberellin 2-oxidase
Un,NW_008751648.1,2074168,2075336,-,20308373,HMPREF1120_03734,XP_009156064.1,353,dihydroflavonol-4-reductase
Un,NW_008751648.1,2074168,2075139,-,20308373,HMPREF1120_03734,XP_009156065.1,296,dihydroflavonol-4-reductase; variant
Un,NW_008751648.1,2075948,2076848,+,20308374,HMPREF1120_03735,XP_009156066.1,229,elongation factor EF-1 gamma subunit
Un,NW_008751648.1,2076873,2079496,-,20308375,HMPREF1120_03736,XP_009156067.1,671,hypothetical protein HMPREF1120_03736
Un,NW_008751648.1,2079748,2080756,-,20308376,HMPREF1120_03737,XP_009156068.1,314,dihydrodipicolinate synthetase
Un,NW_008751648.1,2081061,2082448,+,20308377,HMPREF1120_03738,XP_009156069.1,406,aspartate aminotransferase
Un,NW_008751648.1,2083223,2087583,+,20308378,HMPREF1120_03739,XP_009156070.1,1301,5-oxoprolinase (ATP-hydrolysing)
Un,NW_008751648.1,2088364,2089048,+,20308379,HMPREF1120_03740,XP_009156071.1,212,hypothetical protein HMPREF1120_03740
Un,NW_008751648.1,2090837,2093068,+,20308380,HMPREF1120_03741,XP_009156072.1,666,alcohol oxidase
Un,NW_008751648.1,2093647,2096376,-,20308381,HMPREF1120_03742,XP_009156073.1,590,retrograde regulation protein 2
Un,NW_008751648.1,2096879,2098854,-,20308382,HMPREF1120_03743,XP_009156074.1,478,dimethylaniline monooxygenase (N-oxide forming)
Un,NW_008751648.1,2099546,2101049,-,20308383,HMPREF1120_03744,XP_009156075.1,410,catechol O-methyltransferase
Un,NW_008751648.1,2102186,2102836,-,20308384,HMPREF1120_03745,XP_009156076.1,216,hypothetical protein HMPREF1120_03745
Un,NW_008751648.1,2103423,2106553,-,20308385,HMPREF1120_03746,XP_009156077.1,950,hypothetical protein HMPREF1120_03746
Un,NW_008751648.1,2106930,2108096,+,20308386,HMPREF1120_03747,XP_009156078.1,388,hypothetical protein HMPREF1120_03747
Un,NW_008751648.1,2108140,2108799,-,20308387,HMPREF1120_03748,XP_009156079.1,202,hypothetical protein HMPREF1120_03748
Un,NW_008751648.1,2109237,2111785,+,20308388,HMPREF1120_03749,XP_009156080.1,833,hypothetical protein HMPREF1120_03749
Un,NW_008751648.1,2112934,2114135,-,20308389,HMPREF1120_03750,XP_009156081.1,331,isoflavone reductase
Un,NW_008751648.1,2116603,2119084,-,20308390,HMPREF1120_03751,XP_009156082.1,808,aconitate hydratase; mitochondrial
Un,NW_008751648.1,2119614,2121106,-,20308391,HMPREF1120_03752,XP_009156083.1,446,hypothetical protein HMPREF1120_03752
Un,NW_008751648.1,2123663,2127031,+,20308392,HMPREF1120_03753,XP_009156084.1,1122,hypothetical protein HMPREF1120_03753
Un,NW_008751648.1,2127692,2129545,-,20308393,HMPREF1120_03754,XP_009156085.1,579,hypothetical protein HMPREF1120_03754
Un,NW_008751648.1,2130067,2131781,-,20308394,HMPREF1120_03755,XP_009156086.1,526,hypothetical protein HMPREF1120_03755
Un,NW_008751648.1,2132360,2133966,+,20308395,HMPREF1120_03756,XP_009156087.1,517,hypothetical protein HMPREF1120_03756
Un,NW_008751648.1,2134461,2134805,+,20308396,HMPREF1120_03757,XP_009156088.1,114,hypothetical protein HMPREF1120_03757
Un,NW_008751648.1,2135888,2136954,+,20308397,HMPREF1120_03758,XP_009156089.1,256,superoxide dismutase
Un,NW_008751648.1,2137945,2138778,-,20308398,HMPREF1120_03759,XP_009156090.1,242,GINS complex subunit 1
Un,NW_008751648.1,2140396,2140713,+,20308399,HMPREF1120_03760,XP_009156091.1,105,hypothetical protein HMPREF1120_03760
Un,NW_008751648.1,2143810,2145356,+,20308401,HMPREF1120_03762,XP_009156093.1,481,hypothetical protein HMPREF1120_03762
Un,NW_008751648.1,2146238,2148127,-,20308400,HMPREF1120_03761,XP_009156092.1,629,protein phophatase 2C family protein
Un,NW_008751648.1,2148529,2151171,+,20308402,HMPREF1120_03763,XP_009156094.1,880,hypothetical protein HMPREF1120_03763
Un,NW_008751648.1,2152275,2154737,-,20308403,HMPREF1120_03764,XP_009156095.1,750,hypothetical protein HMPREF1120_03764
Un,NW_008751648.1,2157330,2158207,+,20308404,HMPREF1120_03765,XP_009156096.1,274,hypothetical protein HMPREF1120_03765
Un,NW_008751648.1,2159495,2161044,+,20308405,HMPREF1120_03766,XP_009156097.1,499,cathepsin D
Un,NW_008751648.1,2161507,2163284,+,20308406,HMPREF1120_03767,XP_009156098.1,539,hypothetical protein HMPREF1120_03767
Un,NW_008751648.1,2164649,2166214,+,20308407,HMPREF1120_03768,XP_009156099.1,521,hypothetical protein HMPREF1120_03768
Un,NW_008751648.1,2167489,2168766,+,20308408,HMPREF1120_03769,XP_009156100.1,380,hypothetical protein HMPREF1120_03769
Un,NW_008751648.1,2169161,2170354,-,20308409,HMPREF1120_03770,XP_009156101.1,397,hypothetical protein HMPREF1120_03770
Un,NW_008751648.1,2170853,2171389,+,20308410,HMPREF1120_03771,XP_009156102.1,113,50S ribosomal protein LP1
Un,NW_008751648.1,2172507,2173745,+,20308411,HMPREF1120_03772,XP_009156103.1,412,Fe-containing alcohol dehydrogenase
Un,NW_008751648.1,2174378,2175736,+,20308412,HMPREF1120_03773,XP_009156104.1,452,hypothetical protein HMPREF1120_03773
Un,NW_008751648.1,2176299,2177831,-,20308413,HMPREF1120_03774,XP_009156105.1,510,hypothetical protein HMPREF1120_03774
Un,NW_008751648.1,2178819,2180345,-,20308414,HMPREF1120_03775,XP_009156106.1,508,hypothetical protein HMPREF1120_03775
Un,NW_008751648.1,2183035,2185326,-,20308415,HMPREF1120_03776,XP_009156107.1,716,hypothetical protein HMPREF1120_03776
Un,NW_008751648.1,2186316,2188454,-,20308416,HMPREF1120_03777,XP_009156108.1,694,metallothionein expression activator
Un,NW_008751648.1,2190636,2192286,-,20308417,HMPREF1120_03778,XP_009156109.1,476,casein kinase 1
Un,NW_008751648.1,2194087,2196285,-,20308418,HMPREF1120_03779,XP_009156110.1,715,hypothetical protein HMPREF1120_03779
Un,NW_008751648.1,2197067,2198192,+,20308419,HMPREF1120_03780,XP_009156111.1,259,short chain dehydrogenase
Un,NW_008751648.1,2198222,2199502,-,20308420,HMPREF1120_03781,XP_009156112.1,426,methionyl-tRNA formyltransferase
Un,NW_008751648.1,2200053,2201437,+,20308421,HMPREF1120_03782,XP_009156113.1,426,hypothetical protein HMPREF1120_03782
Un,NW_008751648.1,2202194,2203543,-,20308422,HMPREF1120_03783,XP_009156114.1,449,hypothetical protein HMPREF1120_03783
Un,NW_008751648.1,2204453,2205262,-,20308423,HMPREF1120_03784,XP_009156115.1,269,hypothetical protein HMPREF1120_03784
Un,NW_008751648.1,2206565,2207704,-,20308424,HMPREF1120_03785,XP_009156116.1,350,hypothetical protein HMPREF1120_03785
Un,NW_008751648.1,2208431,2208701,-,20308425,HMPREF1120_03786,XP_009156117.1,63,hypothetical protein HMPREF1120_03786
Un,NW_008751648.1,2209438,2211348,-,20308426,HMPREF1120_03787,XP_009156118.1,620,hypothetical protein HMPREF1120_03787
Un,NW_008751648.1,2212174,2214255,+,20308427,HMPREF1120_03788,XP_009156119.1,693,hypothetical protein HMPREF1120_03788
Un,NW_008751648.1,2215211,2216785,-,20308428,HMPREF1120_03789,XP_009156120.1,524,lipoate-protein ligase A
Un,NW_008751648.1,2218503,2220587,-,20308429,HMPREF1120_03790,XP_009156121.1,694,hypothetical protein HMPREF1120_03790
Un,NW_008751648.1,2218503,2220587,-,20308429,HMPREF1120_03790,XP_009156122.1,694,hypothetical protein; variant
Un,NW_008751648.1,2222482,2224059,+,20308430,HMPREF1120_03791,XP_009156123.1,393,hypothetical protein HMPREF1120_03791
Un,NW_008751648.1,2224886,2228521,-,20308431,HMPREF1120_03792,XP_009156124.1,1090,protein HIR1
Un,NW_008751648.1,2229369,2230762,-,20308432,HMPREF1120_03793,XP_009156125.1,427,hypothetical protein HMPREF1120_03793
Un,NW_008751648.1,2231542,2232386,-,20308433,HMPREF1120_03794,XP_009156126.1,230,NADH-ubiquinone oxidoreductase 19.3 kDa subunit; mitochondrial
Un,NW_008751648.1,2232765,2233348,+,20308434,HMPREF1120_03795,XP_009156127.1,178,hypothetical protein HMPREF1120_03795
Un,NW_008751648.1,2233621,2234819,-,20308435,HMPREF1120_03796,XP_009156128.1,336,peroxiredoxin Q/BCP
Un,NW_008751648.1,2237263,2238659,-,20308436,HMPREF1120_03797,XP_009156129.1,387,casein kinase I like hhp1
Un,NW_008751648.1,2237419,2238659,-,20308436,HMPREF1120_03797,XP_009156130.1,372,casein kinase I like hhp1; variant 1
Un,NW_008751648.1,2237419,2238659,-,20308436,HMPREF1120_03797,XP_009156131.1,372,casein kinase I like hhp1; variant 2
Un,NW_008751648.1,2240922,2242349,+,20308437,HMPREF1120_03798,XP_009156132.1,475,CPA1 family monovalent cation:H+ antiporter
Un,NW_008751648.1,2242908,2244740,+,20308438,HMPREF1120_03799,XP_009156133.1,610,esterase/lipase
Un,NW_008751648.1,2245142,2247527,-,20308439,HMPREF1120_03800,XP_009156134.1,745,hypothetical protein HMPREF1120_03800
Un,NW_008751648.1,2245142,2246799,-,20308439,HMPREF1120_03800,XP_009156135.1,534,hypothetical protein; variant
Un,NW_008751648.1,2248168,2248533,+,20308440,HMPREF1120_03801,XP_009156136.1,79,hypothetical protein HMPREF1120_03801
Un,NW_008751648.1,2249442,2251947,-,20308441,HMPREF1120_03802,XP_009156137.1,771,hypothetical protein HMPREF1120_03802
Un,NW_008751648.1,2254323,2256057,+,20308442,HMPREF1120_03803,XP_009156138.1,434,hypothetical protein HMPREF1120_03803
Un,NW_008751648.1,2257161,2258336,-,20308443,HMPREF1120_03804,XP_009156139.1,357,hypothetical protein HMPREF1120_03804
Un,NW_008751648.1,2259445,2260236,+,20308444,HMPREF1120_03805,XP_009156140.1,263,hypothetical protein HMPREF1120_03805
Un,NW_008751648.1,2259445,2260236,+,20308444,HMPREF1120_03805,XP_009156141.1,263,hypothetical protein; variant
Un,NW_008751648.1,2261028,2262183,-,20308445,HMPREF1120_03806,XP_009156142.1,353,peptide alpha-N-acetyltransferase
Un,NW_008751648.1,2262998,2266922,-,20308446,HMPREF1120_03807,XP_009156143.1,1290,hypothetical protein HMPREF1120_03807
Un,NW_008751648.1,2267558,2268775,+,20308447,HMPREF1120_03808,XP_009156144.1,405,4-hydroxybenzoate hexaprenyltransferase
Un,NW_008751648.1,2268872,2269570,-,20308448,HMPREF1120_03809,XP_009156145.1,232,phosphopantothenoylcysteine decarboxylase
Un,NW_008751648.1,2270017,2270736,+,20308449,HMPREF1120_03810,XP_009156146.1,196,monothiol glutaredoxin
Un,NW_008751648.1,2271167,2272498,-,20308450,HMPREF1120_03811,XP_009156147.1,443,branched-chain amino acid aminotransferase
Un,NW_008751648.1,2273318,2274290,-,20308451,HMPREF1120_03812,XP_009156148.1,294,hypothetical protein HMPREF1120_03812
Un,NW_008751648.1,2275166,2278114,+,20308452,HMPREF1120_03813,XP_009156149.1,982,F-box and leucine-rich repeat protein GRR1
Un,NW_008751648.1,2278758,2279498,-,20308453,HMPREF1120_03814,XP_009156150.1,246,hypothetical protein HMPREF1120_03814
Un,NW_008751648.1,2280190,2281353,-,20308454,HMPREF1120_03815,XP_009156151.1,387,DNA excision repair protein ERCC-1
Un,NW_008751648.1,2282183,2284054,-,20308455,HMPREF1120_03816,XP_009156152.1,584,hypothetical protein HMPREF1120_03816
Un,NW_008751648.1,2288406,2288870,+,20308456,HMPREF1120_03817,XP_009156153.1,154,hypothetical protein HMPREF1120_03817
Un,NW_008751648.1,2290833,2291728,+,20308457,HMPREF1120_03818,XP_009156154.1,206,apoptosis regulator BCL-W
Un,NW_008751648.1,2293174,2296057,+,20308458,HMPREF1120_03819,XP_009156155.1,805,E3 ubiquitin-protein ligase hulA
Un,NW_008751648.1,2297466,2299325,-,20308459,HMPREF1120_03820,XP_009156156.1,619,hypothetical protein HMPREF1120_03820
Un,NW_008751648.1,2299991,2300356,+,20308460,HMPREF1120_03821,XP_009156157.1,98,hypothetical protein HMPREF1120_03821
Un,NW_008751648.1,2301251,2302943,-,20308461,HMPREF1120_03822,XP_009156158.1,497,retrograde regulation protein 2
Un,NW_008751648.1,2304633,2305025,+,20308462,HMPREF1120_03823,XP_009156159.1,113,hypothetical protein HMPREF1120_03823
Un,NW_008751648.1,2305480,2307342,-,20308463,HMPREF1120_03824,XP_009156160.1,620,trehalose-6-phosphate hydrolase
Un,NW_008751648.1,2308247,2309591,+,20308464,HMPREF1120_03825,XP_009156161.1,429,fumarylacetoacetase
Un,NW_008751648.1,2310623,2312301,+,20308465,HMPREF1120_03826,XP_009156162.1,524,phenylacetate 2-hydroxylase
Un,NW_008751648.1,2315588,2317115,+,20308466,HMPREF1120_03827,XP_009156163.1,470,homogentisate 1;2-dioxygenase
Un,NW_008751648.1,2318218,2319945,+,20308467,HMPREF1120_03828,XP_009156164.1,575,hypothetical protein HMPREF1120_03828
Un,NW_008751648.1,2320827,2325184,-,20308468,HMPREF1120_03829,XP_009156165.1,1433,ABC multidrug transporter
Un,NW_008751648.1,2325989,2328240,+,20308469,HMPREF1120_03830,XP_009156166.1,650,hypothetical protein HMPREF1120_03830
Un,NW_008751648.1,2329328,2330956,-,20308470,HMPREF1120_03831,XP_009156167.1,542,alanine-glyoxylate transaminase
Un,NW_008751648.1,2331594,2332292,-,20308472,HMPREF1120_03833,XP_009156169.1,232,hypothetical protein HMPREF1120_03833
Un,NW_008751648.1,2333166,2334077,+,20308471,HMPREF1120_03832,XP_009156168.1,270,hypothetical protein HMPREF1120_03832
Un,NW_008751648.1,2334819,2336150,-,20308473,HMPREF1120_03834,XP_009156170.1,443,DNA glycosylase
Un,NW_008751648.1,2337126,2338222,-,20308474,HMPREF1120_03835,XP_009156171.1,303,hypothetical protein HMPREF1120_03835
Un,NW_008751648.1,2339372,2340844,-,20308475,HMPREF1120_03836,XP_009156172.1,490,hypothetical protein HMPREF1120_03836
Un,NW_008751648.1,2345803,2346912,-,20308476,HMPREF1120_03837,XP_009156173.1,369,hypothetical protein HMPREF1120_03837
Un,NW_008751648.1,2349038,2350081,-,20308477,HMPREF1120_03838,XP_009156174.1,347,hypothetical protein HMPREF1120_03838
Un,NW_008751648.1,2350563,2352216,+,20308478,HMPREF1120_03839,XP_009156175.1,531,alpha-1;2-mannosyltransferase
Un,NW_008751648.1,2352648,2353221,+,20308479,HMPREF1120_03840,XP_009156176.1,157,SUMO-conjugating enzyme ubc9
Un,NW_008751648.1,2354387,2356344,+,20308480,HMPREF1120_03841,XP_009156177.1,631,asparagine synthase (glutamine-hydrolysing)
Un,NW_008751648.1,2356846,2358045,+,20308481,HMPREF1120_03842,XP_009156178.1,285,voltage-dependent anion channel
Un,NW_008751648.1,2358263,2359105,-,20308482,HMPREF1120_03843,XP_009156179.1,280,molecular chaperone DnaJ
Un,NW_008751648.1,2359536,2360888,+,20308483,HMPREF1120_03844,XP_009156180.1,450,methionyl aminopeptidase
Un,NW_008751648.1,2361590,2362943,+,20308484,HMPREF1120_03845,XP_009156181.1,417,chorismate synthase
Un,NW_008751648.1,2364163,2367396,+,20308485,HMPREF1120_03846,XP_009156182.1,1077,hypothetical protein HMPREF1120_03846
Un,NW_008751648.1,2368959,2371985,+,20308486,HMPREF1120_03847,XP_009156183.1,918,ribonucleoside-diphosphate reductase large chain
Un,NW_008751648.1,2373561,2374730,-,20308487,HMPREF1120_03848,XP_009156184.1,389,MC family mitochondrial carrier protein
Un,NW_008751648.1,2375383,2375916,+,20308488,HMPREF1120_03849,XP_009156185.1,124,ubiquinol-cytochrome c reductase subunit 7
Un,NW_008751648.1,2376033,2377226,-,20308489,HMPREF1120_03850,XP_009156186.1,397,DNA-3-methyladenine glycosylase II
Un,NW_008751648.1,2380307,2381681,+,20308490,HMPREF1120_03851,XP_009156187.1,399,hypothetical protein HMPREF1120_03851
Un,NW_008751648.1,2382504,2383311,-,20308491,HMPREF1120_03852,XP_009156188.1,250,short chain dehydrogenase/reductase
Un,NW_008751648.1,2384236,2386506,+,20308492,HMPREF1120_03853,XP_009156189.1,756,diaminopropionate ammonia-lyase
Un,NW_008751648.1,2386759,2388691,-,20308493,HMPREF1120_03854,XP_009156190.1,567,AAT family amino acid transporter
Un,NW_008751648.1,2390194,2392011,-,20308494,HMPREF1120_03855,XP_009156191.1,605,hypothetical protein HMPREF1120_03855
Un,NW_008751648.1,2392772,2395702,-,20308495,HMPREF1120_03856,XP_009156192.1,976,hypothetical protein HMPREF1120_03856
Un,NW_008751648.1,2396731,2399744,-,20308496,HMPREF1120_03857,XP_009156193.1,938,CDK inhibitor PHO81
Un,NW_008751648.1,2401382,2402224,+,20308498,HMPREF1120_03859,XP_009156196.1,280,hypothetical protein HMPREF1120_03859
Un,NW_008751648.1,2402972,2404555,-,20308497,HMPREF1120_03858,XP_009156194.1,318,ADP;ATP carrier protein
Un,NW_008751648.1,2402972,2404555,-,20308497,HMPREF1120_03858,XP_009156195.1,318,ADP;ATP carrier protein; variant
Un,NW_008751648.1,2406333,2406707,+,20308499,HMPREF1120_03860,XP_009156197.1,124,hypothetical protein HMPREF1120_03860
Un,NW_008751648.1,2406963,2407697,+,20308500,HMPREF1120_03861,XP_009156198.1,244,hypothetical protein HMPREF1120_03861
Un,NW_008751648.1,2409090,2410735,+,20308501,HMPREF1120_03862,XP_009156199.1,465,sterol carrier protein 2
Un,NW_008751648.1,2411136,2413469,-,20308502,HMPREF1120_03863,XP_009156200.1,777,hypothetical protein HMPREF1120_03863
Un,NW_008751648.1,2414040,2414949,+,20308503,HMPREF1120_03864,XP_009156201.1,239,hypothetical protein HMPREF1120_03864
Un,NW_008751648.1,2415581,2416604,-,20308504,HMPREF1120_03865,XP_009156202.1,319,50S ribosomal protein L3
Un,NW_008751648.1,2417458,2418066,+,20308506,HMPREF1120_03867,XP_009156204.1,202,hypothetical protein HMPREF1120_03867
